Fire Date,Fire Time,Source,Latitude,Longitude,State,District,Circle,Division,Range,Block/Section/Round,Beat,Forest Block,Compartment No,
"2023-02-23","02:13:59","SNPP","09° 56' 12""N","76° 54' 41""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-23","02:13:59","SNPP","11° 10' 31""N","76° 33' 46""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-23","02:13:59","SNPP","11° 10' 35""N","76° 33' 33""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-23","13:23:58","SNPP","08° 43' 38""N","77° 01' 57""E","KERALA","THIRUVANANTHAPURAM","SOUTHERN CIRCLE","THIRUVANANTHAPURAM DIVISION","PALODE RANGE",,,,,
"2023-02-23","13:23:58","SNPP","09° 26' 57""N","76° 53' 58""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","13:23:58","SNPP","09° 28' 30""N","76° 58' 34""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","13:23:58","SNPP","09° 28' 37""N","76° 54' 48""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","13:23:58","SNPP","09° 31' 55""N","77° 00' 48""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","13:23:58","SNPP","09° 32' 08""N","77° 00' 34""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","13:23:58","SNPP","09° 32' 21""N","77° 00' 21""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","13:23:58","SNPP","10° 01' 57""N","77° 07' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-23","13:23:58","SNPP","10° 02' 24""N","77° 11' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-23","13:23:58","SNPP","10° 02' 38""N","77° 11' 22""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-23","13:23:58","SNPP","10° 29' 51""N","76° 27' 09""E","KERALA","THRISSUR","WILDLIFE NORTHERN CIRCLE","PEECHI WILDLIFE DIVISION","PEECHI-VAZHANI WILDLIFE SANCTUARY",,,,,
"2023-02-24","13:05:03","SNPP","09° 28' 40""N","76° 55' 53""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-24","13:05:03","SNPP","09° 42' 13""N","76° 55' 29""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-24","13:05:03","SNPP","09° 59' 52""N","77° 09' 55""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-24","13:05:03","SNPP","10° 00' 11""N","77° 09' 58""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-24","13:05:03","SNPP","10° 00' 13""N","77° 09' 53""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-25","01:36:51","SNPP","09° 28' 19""N","76° 55' 14""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-25","01:36:51","SNPP","09° 49' 50""N","76° 53' 22""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-25","01:36:51","SNPP","09° 55' 53""N","76° 51' 19""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-25","01:36:51","SNPP","11° 13' 17""N","76° 41' 33""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-25","14:26:25","SNPP","08° 58' 59""N","77° 09' 40""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","ARYANKAVU RANGE",,,,,
"2023-02-25","14:26:25","SNPP","08° 59' 05""N","77° 09' 43""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","ARYANKAVU RANGE",,,,,
"2023-02-25","14:26:25","SNPP","09° 00' 29""N","77° 07' 24""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","ARYANKAVU RANGE",,,,,
"2023-02-25","14:26:25","SNPP","09° 51' 40""N","77° 10' 34""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2023-02-25","14:26:25","SNPP","10° 07' 23""N","77° 09' 34""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-25","14:26:25","SNPP","10° 58' 21""N","76° 17' 06""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2023-02-25","14:26:25","SNPP","11° 02' 20""N","76° 44' 58""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","AGALI RANGE",,,,,
"2023-02-25","14:26:25","SNPP","11° 02' 25""N","76° 45' 03""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","AGALI RANGE",,,,,
"2023-02-25","14:26:25","SNPP","11° 10' 17""N","76° 34' 14""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-25","14:26:25","SNPP","11° 41' 41""N","76° 17' 31""E","KERALA","WAYNAD","WILDLIFE NORTHERN CIRCLE","WAYANAD WILDLIFE DIVISION","KURICHIAT RANGE",,,,,
"2023-02-25","14:26:25","SNPP","11° 41' 41""N","76° 17' 31""E","KERALA","WAYNAD","WILDLIFE NORTHERN CIRCLE","WAYANAD WILDLIFE DIVISION","SULTHAN BATHERY RANGE",,,,,
"2023-02-25","14:26:25","SNPP","11° 42' 02""N","76° 17' 29""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","CHEDLETH RANGE",,,,,
"2023-02-25","14:26:25","SNPP","11° 42' 02""N","76° 17' 29""E","KERALA","WAYNAD","WILDLIFE NORTHERN CIRCLE","WAYANAD WILDLIFE DIVISION","KURICHIAT RANGE",,,,,
"2023-02-26","01:17:13","SNPP","09° 50' 13""N","77° 13' 39""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2023-02-26","01:17:13","SNPP","09° 50' 32""N","77° 13' 34""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2023-02-26","01:17:13","SNPP","09° 50' 34""N","77° 13' 24""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2023-02-26","01:17:13","SNPP","09° 54' 15""N","76° 52' 54""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-26","01:17:13","SNPP","11° 44' 26""N","76° 17' 17""E","KERALA","WAYNAD","WILDLIFE NORTHERN CIRCLE","WAYANAD WILDLIFE DIVISION","KURICHIAT RANGE",,,,,
"2023-02-26","14:08:12","SNPP","08° 43' 48""N","77° 04' 44""E","KERALA","THIRUVANANTHAPURAM","SOUTHERN CIRCLE","THIRUVANANTHAPURAM DIVISION","PALODE RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 27' 43""N","76° 55' 57""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 27' 57""N","76° 55' 42""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 27' 59""N","76° 55' 55""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 28' 10""N","76° 55' 27""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 28' 12""N","76° 55' 40""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 30' 15""N","76° 59' 22""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 40' 21""N","76° 56' 05""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 40' 22""N","76° 56' 03""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 55' 28""N","76° 51' 40""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-26","14:08:12","SNPP","09° 59' 01""N","77° 11' 57""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-26","14:08:12","SNPP","10° 02' 13""N","77° 11' 13""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 02' 26""N","76° 43' 51""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","AGALI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 02' 28""N","76° 44' 07""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","AGALI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 02' 28""N","76° 43' 50""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","AGALI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 02' 30""N","76° 44' 05""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","AGALI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 06' 30""N","76° 31' 58""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 06' 30""N","76° 31' 58""E","KERALA","PALAKKAD","WILDLIFE NORTHERN CIRCLE","SILENT VALLEY DIVISION","BHAVANI RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 10' 36""N","76° 37' 36""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 10' 38""N","76° 37' 50""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 10' 51""N","76° 37' 30""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 10' 53""N","76° 37' 44""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 46' 27""N","75° 51' 17""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD NORTH DIVISION","MANANTHAVADY RANGE",,,,,
"2023-02-26","14:08:12","SNPP","11° 46' 28""N","75° 51' 14""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD NORTH DIVISION","MANANTHAVADY RANGE",,,,,
"2023-02-27","00:59:00","SNPP","10° 48' 54""N","76° 43' 39""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 32' 59""N","77° 00' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 36' 38""N","77° 00' 59""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 36' 42""N","77° 00' 40""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 49' 34""N","77° 06' 43""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 49' 37""N","77° 06' 27""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 54' 17""N","76° 59' 58""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 54' 22""N","76° 59' 54""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 56' 50""N","76° 51' 03""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 56' 51""N","76° 50' 59""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 56' 52""N","76° 50' 50""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-27","02:39:17","SNPP","09° 57' 16""N","77° 04' 25""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2023-02-27","02:39:17","SNPP","11° 11' 16""N","76° 37' 45""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-27","02:39:17","SNPP","11° 11' 24""N","76° 37' 51""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-27","02:39:17","SNPP","11° 11' 28""N","76° 37' 32""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-27","02:39:17","SNPP","11° 11' 39""N","76° 38' 26""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-27","02:39:17","SNPP","11° 11' 48""N","76° 37' 46""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-27","13:48:34","SNPP","08° 57' 46""N","77° 07' 21""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","ARYANKAVU RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 24' 00""N","76° 49' 09""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","RANNI DIVISION","RANNI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 24' 08""N","76° 48' 42""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","RANNI DIVISION","RANNI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 26' 43""N","76° 56' 20""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 26' 43""N","76° 56' 20""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 26' 55""N","76° 56' 18""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 27' 29""N","76° 55' 59""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 27' 39""N","76° 55' 45""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 28' 05""N","76° 54' 36""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 32' 50""N","77° 00' 46""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 33' 02""N","77° 00' 43""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 37' 05""N","77° 00' 41""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 37' 17""N","77° 00' 39""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 51' 38""N","76° 53' 28""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 51' 50""N","76° 53' 27""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 51' 55""N","77° 00' 50""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 52' 03""N","77° 00' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 56' 55""N","76° 50' 53""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 59' 42""N","77° 06' 49""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-27","13:48:34","SNPP","09° 59' 54""N","77° 06' 48""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 12' 20""N","77° 15' 50""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2023-02-27","13:48:34","SNPP","10° 14' 37""N","77° 13' 05""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 14' 39""N","77° 13' 17""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 14' 47""N","77° 12' 51""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 14' 49""N","77° 13' 04""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 14' 51""N","77° 13' 16""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 18' 30""N","77° 05' 10""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ERAVIKULAM NP",,,,,
"2023-02-27","13:48:34","SNPP","10° 40' 29""N","76° 22' 22""E","KERALA","THRISSUR","CENTRAL CIRCLE","THRISSUR DIVISION","MACHAD RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 51' 29""N","76° 36' 28""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","OLAVAKKODE RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 51' 39""N","76° 36' 13""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","OLAVAKKODE RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 51' 41""N","76° 36' 26""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","OLAVAKKODE RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 51' 51""N","76° 36' 11""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","OLAVAKKODE RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 51' 53""N","76° 36' 24""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","OLAVAKKODE RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 51' 55""N","76° 36' 37""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","OLAVAKKODE RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 59' 21""N","76° 18' 14""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 59' 31""N","76° 17' 59""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2023-02-27","13:48:34","SNPP","10° 59' 33""N","76° 18' 12""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 06' 06""N","76° 21' 17""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 11' 36""N","76° 38' 01""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 11' 42""N","76° 37' 19""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 11' 54""N","76° 37' 17""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 36' 05""N","75° 58' 33""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","KALPETTA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 36' 15""N","75° 58' 18""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","KALPETTA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 36' 17""N","75° 58' 31""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","KALPETTA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 36' 21""N","75° 58' 56""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","KALPETTA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 36' 33""N","75° 58' 55""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","KALPETTA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 36' 43""N","75° 58' 40""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","KALPETTA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 36' 45""N","75° 58' 53""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","KALPETTA RANGE",,,,,
"2023-02-27","13:48:34","SNPP","11° 37' 25""N","76° 14' 10""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-28","02:20:22","SNPP","08° 53' 15""N","77° 05' 41""E","KERALA","KOLLAM","AGASTYAVANAM BIOLGICAL PARK WILDLIFE CIRCLE","SHENDURNEY WILDLIFE DIVISION","SHENDURNEY WILDLIFE SANCTUARY",,,,,
"2023-02-28","02:20:22","SNPP","08° 53' 15""N","77° 05' 41""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","THENMALA RANGE",,,,,
"2023-02-28","02:20:22","SNPP","09° 22' 16""N","77° 09' 29""E","KERALA","PATHANAMTHITTA","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE WEST DIVISION","PAMBA RANGE",,,,,
"2023-02-28","02:20:22","SNPP","09° 22' 16""N","77° 09' 29""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","RANNI DIVISION","GOODRICKAL RANGE",,,,,
"2023-02-28","02:20:22","SNPP","09° 53' 28""N","76° 52' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-28","02:20:22","SNPP","09° 53' 33""N","76° 52' 31""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-28","02:20:22","SNPP","09° 53' 44""N","76° 52' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-28","02:20:22","SNPP","09° 54' 06""N","76° 52' 33""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-28","02:20:22","SNPP","09° 54' 11""N","76° 52' 04""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-28","02:20:22","SNPP","10° 13' 49""N","77° 12' 59""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-28","02:20:22","SNPP","10° 13' 51""N","77° 12' 47""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
